street_number,actual_street_name,Suburb,price_realised_1895,details_1896,price_realised_1896,d_1895,d_1896,price_ratio,lprice_diff,lrents_diff,lgroundrents_diff,details_1897,price_realised_1897,d_1897,details_1898,price_realised_1898,d_1898,details_1899,price_realised_1899,d_1899,details_1900,price_realised_1900,d_1900,details_1901,price_realised_1901,d_1901,details_1902,price_realised_1902,d_1902,details_1903,price_realised_1903,d_1903,details_1904,price_realised_1904,d_1904,details_1905,price_realised_1905,d_1905,details_1906,price_realised_1906,d_1906,details_1907,price_realised_1907,d_1907,details_1908,price_realised_1908,d_1908,details_1909,price_realised_1909,d_1909,details_1910,price_realised_1910,d_1910,details_1911,price_realised_1911,d_1911,details_1912,price_realised_1912,d_1912,details_1913,price_realised_1913,d_1913,details_1914,price_realised_1914,d_1914
73,PULFORD STREET,PIMLICO,,,,0,0,1.22826087,0.205599242,,0,,,0,,,0,"UT 38 YEARS, GR £1, ER £65",460,-1,"UT 37 YEARS, GR 1/0/0",565,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
81,SANDMERE ROAD,CLAPHAM,,,,0,0,1.12,0.113328685,0.028170877,0,,,0,,,0,"UT 82 YEARS, GR £7, QT £35",375,-1,"UT 81 YEARS, GR 7/0/0, YR 36/0/0",420,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
84,DAMES ROAD,FOREST GATE,,,,0,0,1.061538462,0.059719235,,,,,0,,,0,"F, WR £28 12S.",325,-1,F,345,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
93,FOREST ROAD,DALSTON,,,,0,0,1.160493827,0.148845628,0.068992872,0,,,0,,,0,"UT 52 YEARS, GR £9, R £42",405,-1,"UT 51½ YEARS, GR 9/0/0, R 45/0/0",470,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
11,WELLS STREET,GRAY'S INN ROAD,,,,0,0,0.711340206,-0.340604474,-1.704748092,0,,,0,,,0,"UT 43 YEARS, GR £5, R £55",485,-1,,,0,"R, £55, ALSO IGR £5, UT 41 YEARS, GR £10",345,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
147,SOUTHGATE ROAD,DE BEAUVOIR TOWN,,,,0,0,0.988235294,-0.011834458,0,0,,,0,,,0,"UT 28 YEARS, GR £6, ER £48",425,-1,,,0,"UT 26½ YEARS, GR £6, ER £48",420,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4,HEATH STREET,STEPNEY,,,,0,0,1.164383562,0.152191815,,,,,0,,,0,"F, MT £30",365,-1,,,0,F,425,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
56,COTTON STREET,POPLAR,,,,0,0,1.077777778,0.074901308,,,,,0,,,0,"F, MT £42",450,-1,,,0,F,485,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
58,GOLD STREET,STEPNEY,,,,0,0,1,0,,,,,0,,,0,"F, WR £28 12S.",365,-1,,,0,F,365,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
62,FURLEY STREET,PECKHAM,,,,0,0,1.244444444,0.218689201,0.15415068,0,,,0,,,0,"UT 58 YEARS, GR £7 10S., R £30",225,-1,,,0,"UT 55½ YEARS, GR £7 10S., R £35",280,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
89,BOLLO BRIDGE ROAD,ACTON,,,,0,0,0.775,-0.25489225,,0,,,0,,,0,"UT 77 YEARS, GR £6, WR £31 4S.",200,-1,,,0,"UT 75½ YEARS, GR £6",155,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,LUBECK STREET,BATTERSEA,,,,0,0,1.219512195,0.198450939,0.074107972,0,,,0,,,0,"UT 47 YEARS, GR £5, WR £33 16S.",205,-1,,,0,,,0,"UT 44 YEARS, GR £5, WR £36 8S.",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
11,BARRINGTON ROAD,BRIXTON,,,,0,0,0.831460674,-0.184571277,0.182321557,0,,,0,,,0,"UT 24 YEARS, GR £8, R £50",445,-1,,,0,,,0,"UT 20½ YEARS, GR £8, ER £60",370,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
14,KENNINGTON PARK ROAD,KENNINGTON,,,,0,0,1.612903226,0.478035801,0,,,,0,,,0,"C, YR £62",620,-1,,,0,,,0,"F, YR £62",1000,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
24,SOUTHEY ROAD,WIMBLEDON,,,,0,0,1.057692308,0.056089467,0,,,,0,,,0,"F, R 36/0/0",520,-1,,,0,,,0,"F, YR £36",550,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28,LINDORE ROAD,BATTERSEA,,,,0,0,0.863636364,-0.146603474,0.356674944,0,,,0,,,0,"UT 226 YEARS, GR £6 6S., YR £28",440,-1,,,0,,,0,"UT 223 YEARS, GR £6 6S., YR £40",380,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
33,WINSTANLEY ROAD,BATTERSEA,,,,0,0,1.075,0.072320662,0,0,,,0,,,0,"UT 65 YEARS, GR £7, R £45",400,-1,,,0,,,0,"UT 62¼ YEARS, GR £7, YR £45",430,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
35,LORN ROAD,BRIXTON,,,,0,0,1.295454546,0.258861634,,0,,,0,,,0,"UT 27 YEARS, GR £12, P",220,-1,,,0,,,0,"UT 23¼ YEARS, GR £12, YR £48",285,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
36,LEIGHAM VALE,STREATHAM,,,,0,0,0.818181818,-0.200670695,0.117783036,0,,,0,,,0,"UT 84 YEARS GR 6/10/0, R 32/0/0",330,-1,,,0,,,0,"UT 81 YEARS, GR £6 10S., YR £36",270,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
41,PROSPECT HILL,WALTHAMSTOW,,,,0,0,1.32,0.277631737,,0,,,0,,,0,"UT 64 YEARS, GR 14/17/6",500,-1,,,0,,,0,"UT 61½ YEARS, GR £14 17S. 6D., P",660,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
48,VICTORIA ROAD,CLAPHAM,,,,0,0,1.071428571,0.068992872,,0,,,0,,,0,"UT 81 YEARS, GR £8, ER £50",420,-1,,,0,,,0,"UT 78 YEARS, GR £8, ER £55",450,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5,WARWICK SQUARE,PIMLICO,,,,0,0,1.121428571,0.114603383,0,0,,,0,,,0,"UT 34 YEARS, GR £1, R £155",1400,-1,,,0,,,0,"UT 32 YEARS, GR £1, YR £155",1570,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
59,PARK STREET,STOKE NEWINGTON,,,,0,0,1.328571429,0.284104251,0.111225635,0,,,0,,,0,"UT 69 YEARS, GR 5/5/0, ER 34/0/0",350,-1,,,0,,,0,"UT 66½ YEARS, GR £5 5S., ER £38",465,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
9,ALEXANDRA GROVE,FINCHLEY,,,,0,0,0.816326531,-0.202940844,0.080042708,,,,0,,,0,"F, R £60",980,-1,,,0,,,0,"F, ER £65",800,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
10,ALEXANDRA ROAD,FINSBURY PARK,,,,0,0,1.033707865,0.033152207,,0,,,0,,,0,"UT 74 YEARS, GR £12 12S., R £50",445,-1,,,0,,,0,,,0,"UT 70 YEARS, GR £12 12S., P",460,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
12,PATIENCE ROAD,BATTERSEA,,,,0,0,1.239130435,0.214409871,0,0,,,0,,,0,"UT 79 YEARS, GR £6, WR £39",230,-1,,,0,,,0,,,0,"UT 74 YEARS, GR £6, WR £39",285,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
14,FIELDING ROAD,KENSINGTON,,,,0,0,1.583333333,0.459532329,0.200670696,0,,,0,,,0,"UT 78 YEARS, GR £12, ER £45",300,-1,,,0,,,0,,,0,"UT 74 YEARS, GR £12, ER £55",475,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
15,GROSVENOR ROAD,CANONBURY,,,,0,0,1.112244898,0.106380404,0.09531018,0,,,0,,,0,"UT 50 YEARS, GR £8 10S., R £50",490,-1,,,0,,,0,,,0,"UT 45 YEARS, GR £8 10S., ER £55",545,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
17,SEVERUS ROAD,BATTERSEA,,,,0,0,1.052631579,0.051293294,,0,,,0,,,0,"UT 85 YEARS, GR £8 8S., WT £65",380,-1,,,0,,,0,,,0,"UT 81 YEARS, GR £8 8S., WR £65",400,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
234,LADBROKE GROVE,NOTTING HILL,,,,0,0,1.190476191,0.174353387,0.644357016,0,,,0,,,0,"UT 71 YEARS, GR £10, YR £42",420,-1,,,0,,,0,,,0,"UT 67 YEARS, GR £10, YR £80",500,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
288,UXBRIDGE ROAD,EALING,,,,0,0,2,0.693147181,0.182321557,0,,,0,,,0,"UT 76 YEARS, GR £8, YR £30",320,-1,,,0,,,0,,,0,"UT 72 YEARS, GR £8, YR £36",640,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3,HIGHBURY NEW PARK,HIGHBURY,,,,0,0,1.2875,0.252702354,,0,,,0,,,0,"UT 50 YEARS, GR £15, R £75",800,-1,,,0,,,0,,,0,"UT 46½ YEARS, GR £15, P",1030,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
3,MILLWOOD STREET,KENSINGTON,,,,0,0,0.982142857,-0.018018506,-0.027398974,0,,,0,,,0,"UT 68 YEARS, GR £8, R £48 2S.",280,-1,,,0,,,0,,,0,"UT 66 YEARS, GR £8, WR £46 16S.",275,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
325,LADBROKE GROVE,NOTTING HILL,,,,0,0,1.411764706,0.344840486,0.750067471,0,,,0,,,0,"UT 64 YEARS, GR £10 10S., R £35",255,-1,,,0,,,0,,,0,"UT 64 YEARS, GR £10 10S., WR £74 2S.",360,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
60,FULLERTON ROAD,WANDSWORTH,,,,0,0,0.975609756,-0.024692613,0.41078427,,,,0,,,0,"F, QT 25/0/0",410,-1,,,0,,,0,,,0,"F, WR £37 14S.",400,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
67,ST. AGNES PLACE,KENNINGTON,,,,0,0,0.929411765,-0.073203404,0,0,,,0,,,0,"UT 69 YEARS, GR £6 6S., YR £40",425,-1,,,0,,,0,,,0,"UT 65 YEARS, GR £6 6S., YR £40",395,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
13,ASHBY ROAD,CANONBURY,,,,0,0,0.824561404,-0.192903666,0.182321557,0,,,0,,,0,"UT 46 YEARS, GR £10, R £50",570,-1,,,0,,,0,,,0,,,0,"UT 41 YEARS, GR £10, ER £60",470,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
13,BLOMFIELD ROAD,MAIDA VALE,,,,0,0,1.97080292,0.678441033,,0,,,0,,,0,"UT 44 YEARS, GR £14, P",685,-1,,,0,,,0,,,0,,,0,"UT 34 YEARS, GR £14, YR £120",1350,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
37,GLOUCESTER ROAD,FINSBURY PARK,,,,0,0,1.146853147,0.137021798,,0,,,0,,,0,"UT 60 YEARS, GR £13 13S., R £65",715,-1,,,0,,,0,,,0,,,0,"UT 56 YEARS, GR £13 13S., P",820,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
44,PULROSS ROAD,BRIXTON,,,,0,0,1.071428571,0.068992872,0.262364265,0,,,0,,,0,"UT 65 YEARS, GR £4 15S., ER £32",280,-1,,,0,,,0,,,0,,,0,"UT 60 YEARS, GR £4 15S., YR £41 12S.",300,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
64,CASTLE ROAD,KENTISH TOWN,,,,0,0,0.971428571,-0.028987537,0,0,,,0,,,0,"UT 61 YEARS, GR £6 10S., YR £45",350,-1,,,0,,,0,,,0,,,0,"UT 56 YEARS, GR £6 10S., YR £45",340,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2,HYNDMAN STREET,OLD KENT ROAD,,,,0,0,0.95,-0.051293294,0.117783036,0,,,0,,,0,"UT 45 YEARS, GR £4, WR £41 12S.",200,-1,,,0,,,0,,,0,,,0,,,0,"UT 39¾ YEARS, GR £4, WR £46 16S.",190,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
24,CANONBURY SQUARE,CANONBURY,,,,0,0,1.409090909,0.342944751,0.287682073,0,,,0,,,0,"UT 19 YEARS, GR £23, MR £45",110,-1,,,0,,,0,,,0,,,0,,,0,"UT 14 YEARS, GR £23, ER £60",155,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28,KELLETT ROAD,BRIXTON,,,,0,0,0.875,-0.133531393,0,0,,,0,,,0,"UT 74 YEARS, GR £6 17S., R £38",360,-1,,,0,,,0,,,0,,,0,,,0,"UT 69 YEARS, GR £6 17S., YR £38",315,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28,KELLETT ROAD,BRIXTON,,,,0,0,1.069444444,0.067139303,,0,,,0,,,0,"UT 74 YEARS, GR £6 17S., R £38",360,-1,,,0,,,0,,,0,,,0,,,0,"UT 68 YEARS, GR £6 17S., P",385,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
30,CLARENDON STREET,CAMBERWELL,,,,0,0,1,0,0.169899037,0,,,0,,,0,"UT 26 YEARS, GR £4, R £27",210,-1,,,0,,,0,,,0,,,0,,,0,"UT 20¾ YEARS, GR £4, YR £32",210,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
41,BOLSOVER STREET,MARYLEBONE,,,,0,0,0.673076923,-0.395895657,0,,,,0,,,0,"UT 16 YEARS, GR £36, R £100",520,-1,,,0,,,0,,,0,,,0,,,0,"UT 10½ YEARS, GR £36, YR £100 (SUB-LEASED UT 10 YEARS)",350,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
42,GLOUCESTER STREET,PIMLICO,,,,0,0,0.742857143,-0.297251523,0,0,,,0,,,0,"UT 32 YEARS, GR £11, R £80",700,-1,,,0,,,0,,,0,,,0,,,0,"UT 25½ YEARS, GR £11, ER £80",520,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
45,MARTIN STREET,STRATFORD,,,,0,0,2.131578947,0.756862995,0.182321557,,,,0,,,0,"UT 58 YEARS, GR 6/0/0, WR 26/0/0",190,-1,,,0,,,0,,,0,,,0,,,0,"F, WR £31 4S.",405,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
51,LANSDOWNE ROAD,NOTTING HILL,,,,0,0,0.940298508,-0.061557893,-0.064538521,0,,,0,,,0,"UT 43 YEARS, GR £12 5S., R £80",670,-1,,,0,,,0,,,0,,,0,,,0,"UT 37¼ YEARS, GR £12 5S., ER £75",630,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
608,HIGH ROAD,LEYTONSTONE,,,,0,0,0.857142857,-0.15415068,0,,,,0,,,0,"F, ER £36",525,-1,,,0,,,0,,,0,,,0,,,0,"F, ER £36",450,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8,LEOPOLD STREET,VAUXHALL,,,,0,0,1.411764706,0.344840486,,0,,,0,,,0,"UT 62 YEARS, GR 5/0/0, WT 32/10/0",170,-1,,,0,,,0,,,0,,,0,,,0,"UT 57 YEARS, GR £5, WR £32 10S.",240,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
12,WELLS STREET,GRAY'S INN ROAD,,,,0,0,1.038961039,0.038221213,0.090971778,0,,,0,,,0,"UT 43 YEARS, GR £5, QT £42",385,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 35½ YEARS, GR £5, YR £46",400,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
26,PEMBURY ROAD,CLAPTON,,,,0,0,0.747126437,-0.291520849,,,,,0,,,0,"UT 45 AND 43 YEARS, GR NIL, ER £100",870,-1,,,0,,,0,,,0,,,0,,,0,,,0,"AREA ¾ ACRE, UT 35 TO 38 YEARS, GR £4, P",650,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
29,YORK TERRACE,REGENT'S PARK,,,,0,0,0.8,-0.223143551,0.089231134,0,,,0,,,0,"UT 22 YEARS, GR £8, R £150",1400,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 15 YEARS, GR £8, YR £164 (UNDERLEASED, UT 14¾ YEARS)",1120,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
36,LEIGHAM VALE,STREATHAM,,,,0,0,0.954545455,-0.046520016,0.171850257,0,,,0,,,0,"UT 84 YEARS GR 6/10/0, R 32/0/0",330,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 76¾ YEARS, GR £6 10S., YR £38",315,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
37,CUMBERLAND STREET,PIMLICO,,,,0,0,0.780701754,-0.247562079,,0,,,0,,,0,"UT 35 YEARS, GR £8, WT £113 2S.",570,-1,,,0,,,0,,,0,,,0,,,0,,,0,"UT 27¾ YEARS, GR £8, WR £117",445,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
40,HIGH STREET,POPLAR,,,,0,0,0.737704918,-0.304211374,0.223143551,,,,0,,,0,"F, WR £26",305,-1,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR £32 10S.",225,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,NORTHWAY ROAD,CAMBERWELL,,,,0,0,0.821428571,-0.196710294,,0,,,0,,,0,"UT 74 YEARS, GR £5 10S.",280,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 66 YEARS, GR £5 10S., WR £41 12S.",230,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
10,HIGHBURY NEW PARK,HIGHBURY,,,,0,0,0.523809524,-0.646627165,,0,,,0,,,0,"UT 50 YEARS, GR £15, R £80",1050,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 42 YEARS, GR £15, P",550,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
10,STANNARD ROAD,DALSTON,,,,0,0,0.865384615,-0.144581229,2.014903021,,,,0,,,0,"R £45, ALSO LGR OF £6, UT £53 YEARS, GR £6",520,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 44 YEARS, GR NIL, ER £45",450,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
119,MALMESBURY ROAD,BOW,,,,0,0,0.68852459,-0.373204246,0.068992872,0,,,0,,,0,"UT 47 YEARS, GR £4, YR £28",305,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 39¾ YEARS, GR £4, YR £30",210,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
12,BOLTON ROAD,ST. JOHN'S WOOD,,,,0,0,0.853658537,-0.158224005,,0,,,0,,,0,"UT 58 YEARS, GR £8 10S.",410,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 50½ YEARS, GR £8 10S., YR £48",350,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
230,FORT ROAD,BERMONDSEY,,,,0,0,0.88,-0.127833372,0,0,,,0,,,0,"UT 35 YEARS, GR £5, WR £33 16S.",250,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 28 YEARS, GR £5, WR £33 16S.",220,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
16,CLEVELAND STREET,MARYLEBONE,,,,0,0,2.958333333,1.084626047,0.200670696,,,,0,,,0,"UT 5¾ YEARS, GR £1, R £90",240,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 26½ YEARS, GR, 35/0/0, YR 110/0/0",710,1,,,0,,,0,,,0,,,0,,,0,,,0
9,CORNWALL STREET,PIMLICO,,,,0,0,0.816326531,-0.202940844,,0,,,0,,,0,"UT 34 YEARS, GR £8, P",490,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 25¼ YEARSS, GR 8/0/0, YR 55/0/0",400,1,,,0,,,0,,,0,,,0,,,0,,,0
13,ENID STREET,BERMONDSEY,,,,0,0,0.243478261,-1.412727618,0.080042708,0,,,0,,,0,"UT 15 YEARS, GR £3, WR £31 4S.",115,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 5 YEARS, GR 3/0/0, WR 33/16/0",28,1,,,0,,,0,,,0,,,0,,,0
23,ROYAL STREET,LAMBETH,,,,0,0,0.575,-0.553385238,0.024692613,0,,,0,,,0,"UT 24½ YEARS, GR £2, YR £36",200,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 15 YEARS, GR 2/0/0, YR 36/18/0",115,1,,,0,,,0,,,0,,,0,,,0
67,HIGHBURY NEW PARK,HIGHBURY,,,,0,0,0.672727273,-0.396415273,,0,,,0,,,0,"UT 10 YEARS, GR £15, ER £100",825,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 40½ YEARS, GR 15/0/0, P",555,1,,,0,,,0,,,0,,,0,,,0
198,MARE STREET,HACKNEY,,,,0,0,0.891891892,-0.114410351,1.234224848,,,,0,,,0,"F, R £28",740,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR £96 4S",660,1,,,0,,,0,,,0,,,0
29,SEVERUS ROAD,BATTERSEA,,,,0,0,0.5,-0.693147181,0.374842248,0,,,0,,,0,"UT 85 YEARS, GR £8 8S., YR £42",460,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 74 YEARS, GR £8 8S., WR £61 2S.",230,1,,,0,,,0,,,0,,,0
24,CHESILTON ROAD,FULHAM,,,,0,0,0.84057971,-0.173663494,0.051293294,0,,,0,,,0,"UT 81 YEARS, GR £8, MT £38",345,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 69 YEARS, GR 8/0/0, ER 40/0/0",290,1,,,0,,,0,,,0
29,ST. PAUL'S ROAD,CANONBURY,,,,0,0,0.447916667,-0.803148076,-0.200670695,0,,,0,,,0,"UT 47 YEARS, GR £7, ER £55",480,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 35 YEARS, GR 7/0/0, QR 45/0/0",215,1,,,0,,,0,,,0
57,ST. PETER'S STREET,ISLINGTON,,,,0,0,0.444444444,-0.810930216,0,0,,,0,,,0,"UT 47 YEARS, GR £5, R £40",360,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 34 YEARS, GR 5/0/0, WR 40/0/0",160,1,,,0,,,0,,,0
77,HIGHBURY QUADRANT,HIGHBURY,,,,0,0,0.506024096,-0.68117099,,0,,,0,,,0,"UT 50 YEARS, GR £7 10S., R £42",415,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 38½ YEARS, GR 7/10/0, P",210,1,,,0,,,0,,,0
79,SYDNEY ROAD,HORNSEY,,,,0,0,0.612903226,-0.489548225,0,0,,,0,,,0,"UT 75 YEARS, GR £8, R £34",310,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 68 YEARS, GR 8/0/0, YR 34/0/0",190,1,,,0,,,0,,,0
15,SANDALL ROAD,CAMDEN TOWN,,,,0,0,0.597826087,-0.514455392,0,0,,,0,,,0,"UT 61 YEARS, GR £6, R £42",460,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 48 YEARS, GR 6/0/0, YR 42/0/0",275,1,,,0,,,0
181,WARDOUR STREET,SOHO,,,,0,0,,,0,,,,0,,,0,"F, R £152 2S. 9D.",3900,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR 152/2/9, (REPAIRING LEASE UT 6½ YEARS)","3,320",1,,,0,,,0
19,QUEEN'S TERRACE,ST. JOHN'S WOOD,,,,0,0,0.230769231,-1.466337069,0.254642218,0,,,0,,,0,"UT 21 YEARS, GR £15, ER £100",455,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 7 YEARS, GR 15/0/0, WR 129/0/0",105,1,,,0,,,0
348,KENNINGTON ROAD,KENNINGTON,,,,0,0,0.442857143,-0.814508038,-0.287682072,,,,0,,,0,"F, ER £80",1400,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, YR 60/0/0 (REPAIRING LEASE UT 17 YEARS DET.)",620,1,,,0,,,0
2,ROSMEAD ROAD,NOTTING HILL,,,,0,0,0.758064516,-0.276986783,0.09531018,0,,,0,,,0,"UT 40 YEARS, GR £7 10S., ER £40",310,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 26 YEARS, GR 7/10/0, YR 44/0/0",235,1,,,0
5,RICARDO STREET,POPLAR,,,,0,0,0.285714286,-1.252762968,0.15415068,0,,,0,,,0,"UT 29 YEARS, GR £2, WR £23 8S.",105,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 15 YEARS, GR 2/0/0, WR 27/6/0",30,1,,,0
42,GLOUCESTER STREET,PIMLICO,,,,0,0,0.285714286,-1.252762968,-0.207639365,0,,,0,,,0,"UT 32 YEARS, GR £11, R £80",700,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 17 YEARS, GR 11/0/0, YR 65/0/0",200,1
